"age","job","marital","education","default","balance","housing","loan","contact","day","month","duration","campaign","pdays","previous","poutcome","y"
29.0,"blue-collar","married","unknown","no",486.0,"yes","no","cellular",6.0,"may",422.0,1.0,363.0,1.0,"failure","no"
25.0,"blue-collar","single","secondary","no",51.0,"yes","no","cellular",6.0,"may",70.0,3.0,356.0,4.0,"other","no"
30.0,"admin.","single","secondary","no",1282.0,"yes","no","cellular",6.0,"may",346.0,3.0,356.0,2.0,"other","no"
31.0,"services","married","secondary","no",-414.0,"yes","no","cellular",6.0,"may",1369.0,3.0,-1.0,0.0,"unknown","no"
46.0,"blue-collar","married","secondary","no",-1400.0,"yes","no","telephone",6.0,"may",309.0,3.0,355.0,4.0,"failure","no"
57.0,"management","married","primary","no",2911.0,"yes","yes","telephone",6.0,"may",276.0,2.0,-1.0,0.0,"unknown","no"
48.0,"blue-collar","married","primary","no",-254.0,"yes","no","cellular",7.0,"may",210.0,2.0,346.0,1.0,"other","no"
32.0,"blue-collar","single","secondary","no",1402.0,"yes","no","cellular",7.0,"may",343.0,3.0,295.0,5.0,"other","no"
36.0,"blue-collar","married","secondary","no",975.0,"yes","no","cellular",7.0,"may",186.0,2.0,295.0,1.0,"failure","no"
26.0,"student","single","secondary","no",1209.0,"yes","no","cellular",7.0,"may",57.0,4.0,-1.0,0.0,"unknown","no"
29.0,"services","divorced","secondary","no",92.0,"yes","no","cellular",7.0,"may",240.0,1.0,-1.0,0.0,"unknown","no"
54.0,"management","married","primary","no",3185.0,"yes","yes","cellular",7.0,"may",187.0,1.0,-1.0,0.0,"unknown","no"
30.0,"services","married","secondary","no",0.0,"yes","no","cellular",7.0,"may",512.0,1.0,-1.0,0.0,"unknown","no"
31.0,"management","single","tertiary","no",23.0,"yes","no","cellular",7.0,"may",98.0,1.0,-1.0,0.0,"unknown","no"
37.0,"self-employed","single","tertiary","no",2441.0,"yes","yes","cellular",7.0,"may",248.0,1.0,-1.0,0.0,"unknown","no"
37.0,"services","married","secondary","no",343.0,"yes","yes","cellular",7.0,"may",104.0,1.0,304.0,7.0,"failure","no"
35.0,"technician","married","secondary","no",883.0,"yes","no","cellular",7.0,"may",333.0,1.0,351.0,1.0,"failure","no"
30.0,"technician","married","secondary","no",3875.0,"yes","no","cellular",7.0,"may",131.0,1.0,338.0,2.0,"other","no"
35.0,"technician","divorced","secondary","no",44.0,"yes","yes","cellular",7.0,"may",366.0,1.0,167.0,2.0,"failure","no"
34.0,"technician","single","secondary","no",49.0,"no","no","cellular",7.0,"may",393.0,1.0,351.0,1.0,"failure","no"
32.0,"services","married","secondary","no",426.0,"yes","yes","cellular",7.0,"may",383.0,1.0,339.0,1.0,"other","no"
44.0,"blue-collar","married","primary","no",134.0,"yes","no","cellular",7.0,"may",378.0,1.0,-1.0,0.0,"unknown","no"
45.0,"entrepreneur","married","tertiary","no",3689.0,"yes","no","cellular",7.0,"may",397.0,1.0,169.0,5.0,"failure","no"
58.0,"retired","married","secondary","no",-324.0,"yes","no","cellular",7.0,"may",229.0,2.0,-1.0,0.0,"unknown","no"
33.0,"blue-collar","married","primary","no",494.0,"yes","no","cellular",7.0,"may",159.0,1.0,346.0,2.0,"failure","no"
44.0,"blue-collar","divorced","primary","no",-57.0,"yes","no","cellular",7.0,"may",234.0,1.0,356.0,2.0,"failure","no"
25.0,"blue-collar","single","secondary","no",-392.0,"yes","no","cellular",7.0,"may",346.0,1.0,-1.0,0.0,"unknown","no"
51.0,"entrepreneur","married","tertiary","no",228.0,"yes","no","cellular",7.0,"may",72.0,1.0,-1.0,0.0,"unknown","no"
51.0,"services","married","unknown","no",6.0,"yes","no","cellular",7.0,"may",282.0,1.0,-1.0,0.0,"unknown","no"
47.0,"technician","divorced","tertiary","no",477.0,"yes","no","telephone",7.0,"may",973.0,1.0,366.0,1.0,"failure","no"
37.0,"blue-collar","married","secondary","no",7.0,"yes","yes","cellular",7.0,"may",336.0,1.0,-1.0,0.0,"unknown","no"
46.0,"technician","divorced","secondary","no",-1034.0,"yes","yes","cellular",7.0,"may",195.0,1.0,-1.0,0.0,"unknown","no"
31.0,"technician","married","secondary","no",504.0,"yes","yes","cellular",7.0,"may",52.0,2.0,-1.0,0.0,"unknown","no"
38.0,"blue-collar","married","primary","no",1.0,"yes","no","cellular",7.0,"may",154.0,1.0,-1.0,0.0,"unknown","no"
47.0,"blue-collar","married","primary","no",328.0,"yes","no","cellular",7.0,"may",58.0,1.0,-1.0,0.0,"unknown","no"
41.0,"technician","single","tertiary","no",5365.0,"yes","no","cellular",7.0,"may",412.0,2.0,-1.0,0.0,"unknown","no"
47.0,"services","married","secondary","no",278.0,"yes","no","cellular",7.0,"may",51.0,1.0,366.0,1.0,"other","no"
32.0,"management","married","tertiary","no",1544.0,"yes","no","cellular",7.0,"may",265.0,1.0,-1.0,0.0,"unknown","no"
36.0,"blue-collar","married","secondary","no",2095.0,"yes","no","cellular",7.0,"may",122.0,2.0,-1.0,0.0,"unknown","no"
55.0,"blue-collar","married","primary","no",728.0,"yes","no","cellular",7.0,"may",247.0,1.0,-1.0,0.0,"unknown","no"
56.0,"blue-collar","married","unknown","no",982.0,"yes","yes","cellular",7.0,"may",135.0,2.0,-1.0,0.0,"unknown","no"
32.0,"blue-collar","single","primary","no",216.0,"yes","no","cellular",7.0,"may",87.0,2.0,351.0,1.0,"success","no"
23.0,"technician","single","unknown","no",231.0,"yes","no","cellular",7.0,"may",560.0,3.0,367.0,1.0,"other","no"
50.0,"self-employed","single","secondary","no",766.0,"yes","no","cellular",7.0,"may",253.0,2.0,304.0,4.0,"failure","no"
38.0,"services","married","primary","no",0.0,"yes","yes","cellular",7.0,"may",127.0,1.0,171.0,2.0,"other","no"
53.0,"entrepreneur","married","secondary","no",162.0,"yes","no","cellular",7.0,"may",270.0,2.0,-1.0,0.0,"unknown","no"
38.0,"self-employed","divorced","tertiary","no",1513.0,"no","no","cellular",7.0,"may",330.0,1.0,342.0,1.0,"failure","no"
50.0,"blue-collar","married","primary","no",162.0,"yes","no","cellular",7.0,"may",924.0,3.0,-1.0,0.0,"unknown","no"
41.0,"blue-collar","married","secondary","no",424.0,"yes","no","cellular",7.0,"may",83.0,5.0,-1.0,0.0,"unknown","no"
39.0,"technician","divorced","secondary","no",411.0,"yes","no","cellular",7.0,"may",17.0,2.0,-1.0,0.0,"unknown","no"
46.0,"entrepreneur","married","tertiary","no",193.0,"yes","no","cellular",7.0,"may",201.0,8.0,-1.0,0.0,"unknown","no"
51.0,"management","married","tertiary","no",1854.0,"yes","yes","cellular",7.0,"may",166.0,3.0,338.0,2.0,"failure","no"
44.0,"self-employed","married","tertiary","no",11757.0,"no","no","cellular",7.0,"may",152.0,2.0,-1.0,0.0,"unknown","no"
50.0,"management","married","tertiary","no",1174.0,"yes","no","cellular",7.0,"may",128.0,2.0,-1.0,0.0,"unknown","no"
40.0,"admin.","married","secondary","no",168.0,"yes","no","cellular",7.0,"may",249.0,2.0,169.0,1.0,"failure","no"
33.0,"technician","married","secondary","no",348.0,"yes","no","cellular",7.0,"may",263.0,2.0,294.0,1.0,"success","no"
36.0,"technician","married","secondary","no",197.0,"yes","no","cellular",7.0,"may",589.0,2.0,-1.0,0.0,"unknown","no"
46.0,"technician","divorced","secondary","no",-154.0,"yes","no","cellular",7.0,"may",215.0,2.0,294.0,1.0,"failure","no"
33.0,"blue-collar","married","secondary","no",1221.0,"yes","no","cellular",7.0,"may",127.0,6.0,-1.0,0.0,"unknown","no"
48.0,"management","married","tertiary","no",60.0,"no","no","telephone",7.0,"may",376.0,2.0,339.0,7.0,"failure","no"
58.0,"entrepreneur","single","tertiary","no",229.0,"yes","no","cellular",7.0,"may",162.0,7.0,-1.0,0.0,"unknown","no"
46.0,"retired","married","primary","no",-35.0,"yes","no","cellular",7.0,"may",304.0,3.0,-1.0,0.0,"unknown","no"
51.0,"blue-collar","married","unknown","no",0.0,"yes","no","telephone",7.0,"may",10.0,4.0,-1.0,0.0,"unknown","no"
27.0,"blue-collar","married","secondary","yes",-584.0,"yes","no","cellular",7.0,"may",411.0,2.0,-1.0,0.0,"unknown","no"
28.0,"admin.","single","secondary","no",26.0,"yes","no","cellular",7.0,"may",227.0,2.0,-1.0,0.0,"unknown","no"
35.0,"management","married","tertiary","no",247.0,"yes","no","cellular",8.0,"may",209.0,3.0,367.0,3.0,"other","no"
56.0,"blue-collar","married","secondary","no",1255.0,"yes","no","telephone",8.0,"may",145.0,1.0,-1.0,0.0,"unknown","no"
31.0,"self-employed","single","unknown","no",7118.0,"yes","no","cellular",8.0,"may",795.0,6.0,170.0,3.0,"failure","no"
34.0,"unemployed","single","secondary","no",233.0,"yes","no","cellular",8.0,"may",11.0,8.0,365.0,4.0,"failure","no"
42.0,"admin.","single","secondary","no",-149.0,"yes","yes","cellular",8.0,"may",33.0,1.0,-1.0,0.0,"unknown","no"
30.0,"management","single","tertiary","no",277.0,"yes","no","cellular",8.0,"may",166.0,1.0,42.0,1.0,"other","no"
39.0,"management","married","tertiary","no",3518.0,"yes","no","cellular",8.0,"may",440.0,1.0,-1.0,0.0,"unknown","no"
56.0,"admin.","divorced","unknown","no",789.0,"yes","no","cellular",8.0,"may",1022.0,1.0,360.0,2.0,"failure","no"
40.0,"blue-collar","divorced","primary","no",71.0,"yes","no","cellular",8.0,"may",225.0,1.0,-1.0,0.0,"unknown","no"
43.0,"technician","married","secondary","no",-330.0,"yes","yes","cellular",8.0,"may",105.0,1.0,-1.0,0.0,"unknown","no"
39.0,"services","married","secondary","no",100.0,"yes","no","cellular",8.0,"may",132.0,1.0,-1.0,0.0,"unknown","no"
49.0,"technician","married","tertiary","no",-129.0,"yes","no","cellular",8.0,"may",240.0,1.0,-1.0,0.0,"unknown","no"
40.0,"admin.","divorced","secondary","no",2679.0,"yes","yes","cellular",8.0,"may",122.0,1.0,350.0,1.0,"failure","no"
46.0,"management","married","tertiary","no",716.0,"yes","yes","cellular",8.0,"may",557.0,1.0,172.0,1.0,"failure","no"
35.0,"blue-collar","married","primary","no",0.0,"yes","no","cellular",8.0,"may",265.0,1.0,290.0,2.0,"failure","no"
48.0,"management","divorced","tertiary","no",313.0,"no","no","cellular",8.0,"may",208.0,1.0,-1.0,0.0,"unknown","no"
36.0,"admin.","single","secondary","no",506.0,"yes","no","cellular",8.0,"may",208.0,4.0,-1.0,0.0,"unknown","no"
36.0,"services","married","secondary","no",-182.0,"yes","yes","cellular",8.0,"may",19.0,6.0,304.0,11.0,"other","no"
31.0,"blue-collar","married","secondary","no",-190.0,"yes","yes","cellular",8.0,"may",299.0,3.0,-1.0,0.0,"unknown","no"
43.0,"management","married","tertiary","no",489.0,"yes","no","cellular",8.0,"may",130.0,1.0,172.0,2.0,"other","no"
47.0,"blue-collar","married","secondary","no",265.0,"yes","no","cellular",8.0,"may",144.0,2.0,368.0,1.0,"failure","no"
39.0,"blue-collar","married","secondary","no",860.0,"yes","no","cellular",8.0,"may",312.0,1.0,-1.0,0.0,"unknown","no"
33.0,"management","divorced","tertiary","no",0.0,"yes","no","cellular",8.0,"may",212.0,2.0,-1.0,0.0,"unknown","no"
50.0,"technician","married","unknown","no",-287.0,"yes","no","cellular",8.0,"may",92.0,1.0,347.0,1.0,"failure","no"
46.0,"blue-collar","single","secondary","no",-100.0,"yes","no","cellular",8.0,"may",445.0,2.0,303.0,1.0,"failure","no"
52.0,"services","married","secondary","no",774.0,"yes","no","cellular",8.0,"may",159.0,1.0,-1.0,0.0,"unknown","no"
34.0,"technician","single","secondary","no",268.0,"yes","no","cellular",8.0,"may",248.0,1.0,343.0,9.0,"failure","no"
50.0,"management","single","tertiary","no",709.0,"yes","no","cellular",8.0,"may",207.0,1.0,-1.0,0.0,"unknown","no"
33.0,"management","single","tertiary","no",9449.0,"yes","no","cellular",8.0,"may",428.0,1.0,-1.0,0.0,"unknown","no"
44.0,"admin.","single","secondary","no",89.0,"yes","yes","cellular",8.0,"may",164.0,1.0,-1.0,0.0,"unknown","no"
42.0,"self-employed","divorced","tertiary","no",216.0,"yes","no","cellular",8.0,"may",144.0,3.0,-1.0,0.0,"unknown","no"
46.0,"admin.","divorced","secondary","no",-637.0,"yes","no","cellular",8.0,"may",218.0,1.0,172.0,1.0,"failure","no"
38.0,"self-employed","married","primary","no",215.0,"yes","no","cellular",8.0,"may",124.0,2.0,353.0,1.0,"other","no"
37.0,"services","married","secondary","no",3429.0,"yes","yes","cellular",8.0,"may",151.0,4.0,171.0,11.0,"other","no"
34.0,"blue-collar","married","secondary","no",0.0,"yes","no","cellular",8.0,"may",325.0,1.0,170.0,2.0,"failure","no"
44.0,"technician","single","secondary","no",293.0,"yes","no","cellular",8.0,"may",345.0,2.0,358.0,1.0,"failure","no"
46.0,"blue-collar","married","secondary","no",-70.0,"yes","no","cellular",8.0,"may",219.0,2.0,-1.0,0.0,"unknown","no"
34.0,"technician","single","secondary","no",1866.0,"no","no","cellular",8.0,"may",134.0,3.0,185.0,1.0,"failure","no"
50.0,"management","divorced","tertiary","no",356.0,"no","no","cellular",8.0,"may",198.0,2.0,358.0,5.0,"other","no"
30.0,"services","single","secondary","no",268.0,"yes","no","cellular",8.0,"may",226.0,5.0,-1.0,0.0,"unknown","no"
55.0,"technician","single","tertiary","no",-703.0,"yes","no","cellular",8.0,"may",123.0,3.0,-1.0,0.0,"unknown","no"
44.0,"admin.","married","secondary","no",1248.0,"yes","yes","cellular",8.0,"may",428.0,3.0,-1.0,0.0,"unknown","no"
36.0,"technician","single","tertiary","no",251.0,"yes","no","cellular",8.0,"may",91.0,4.0,-1.0,0.0,"unknown","no"
34.0,"services","divorced","tertiary","no",800.0,"yes","yes","cellular",8.0,"may",309.0,2.0,-1.0,0.0,"unknown","no"
31.0,"blue-collar","divorced","secondary","no",-209.0,"yes","no","cellular",8.0,"may",154.0,3.0,367.0,2.0,"failure","no"
41.0,"admin.","married","secondary","no",752.0,"no","yes","cellular",8.0,"may",86.0,4.0,-1.0,0.0,"unknown","no"
45.0,"management","divorced","tertiary","no",2237.0,"yes","no","cellular",8.0,"may",128.0,3.0,322.0,2.0,"failure","no"
36.0,"blue-collar","married","primary","no",0.0,"yes","no","cellular",8.0,"may",108.0,2.0,367.0,2.0,"failure","no"
32.0,"blue-collar","married","secondary","no",95.0,"yes","no","telephone",8.0,"may",265.0,4.0,337.0,2.0,"failure","no"
50.0,"blue-collar","single","primary","no",496.0,"yes","no","cellular",8.0,"may",108.0,1.0,-1.0,0.0,"unknown","no"
29.0,"management","single","tertiary","no",572.0,"yes","no","telephone",8.0,"may",72.0,6.0,181.0,1.0,"success","no"
36.0,"blue-collar","single","secondary","no",661.0,"yes","no","cellular",11.0,"may",14.0,8.0,-1.0,0.0,"unknown","no"
27.0,"blue-collar","single","primary","no",68.0,"yes","yes","cellular",11.0,"may",50.0,5.0,-1.0,0.0,"unknown","no"
53.0,"management","married","primary","no",72.0,"yes","yes","telephone",11.0,"may",22.0,1.0,-1.0,0.0,"unknown","no"
40.0,"blue-collar","married","secondary","no",6767.0,"yes","no","cellular",11.0,"may",431.0,1.0,172.0,2.0,"failure","no"
36.0,"self-employed","married","secondary","no",14.0,"yes","yes","cellular",11.0,"may",210.0,1.0,-1.0,0.0,"unknown","no"
38.0,"retired","married","unknown","no",304.0,"no","no","cellular",11.0,"may",94.0,1.0,350.0,5.0,"other","no"
54.0,"entrepreneur","married","secondary","yes",401.0,"yes","no","cellular",11.0,"may",341.0,1.0,-1.0,0.0,"unknown","no"
32.0,"technician","married","secondary","no",367.0,"yes","no","cellular",11.0,"may",214.0,2.0,276.0,3.0,"failure","no"
40.0,"housemaid","married","primary","no",4904.0,"yes","no","cellular",11.0,"may",248.0,1.0,356.0,1.0,"failure","no"
36.0,"services","married","secondary","no",1253.0,"yes","no","cellular",11.0,"may",135.0,2.0,-1.0,0.0,"unknown","no"
44.0,"management","married","secondary","no",13054.0,"yes","no","cellular",11.0,"may",471.0,2.0,174.0,12.0,"other","no"
51.0,"blue-collar","married","secondary","no",3370.0,"yes","no","cellular",11.0,"may",59.0,1.0,-1.0,0.0,"unknown","no"
33.0,"housemaid","married","secondary","no",826.0,"yes","no","cellular",11.0,"may",256.0,1.0,-1.0,0.0,"unknown","no"
40.0,"blue-collar","married","secondary","no",1844.0,"yes","no","cellular",11.0,"may",231.0,1.0,-1.0,0.0,"unknown","no"
31.0,"student","married","tertiary","no",0.0,"no","no","cellular",11.0,"may",247.0,2.0,367.0,4.0,"other","no"
44.0,"blue-collar","single","secondary","no",-210.0,"yes","no","cellular",11.0,"may",73.0,4.0,-1.0,0.0,"unknown","no"
34.0,"technician","married","tertiary","no",1611.0,"yes","no","cellular",11.0,"may",490.0,2.0,-1.0,0.0,"unknown","no"
50.0,"blue-collar","married","secondary","no",372.0,"yes","no","telephone",11.0,"may",21.0,1.0,-1.0,0.0,"unknown","no"
41.0,"blue-collar","married","secondary","no",1219.0,"yes","no","cellular",11.0,"may",628.0,1.0,-1.0,0.0,"unknown","no"
37.0,"management","married","tertiary","no",2366.0,"yes","no","cellular",11.0,"may",721.0,1.0,-1.0,0.0,"unknown","no"
43.0,"services","married","secondary","no",-416.0,"yes","yes","cellular",11.0,"may",114.0,1.0,301.0,3.0,"failure","no"
32.0,"management","divorced","tertiary","no",1145.0,"yes","no","cellular",11.0,"may",580.0,1.0,350.0,4.0,"success","no"
44.0,"management","married","tertiary","no",-1636.0,"yes","yes","cellular",11.0,"may",257.0,1.0,-1.0,0.0,"unknown","no"
42.0,"admin.","married","secondary","no",1450.0,"no","no","cellular",11.0,"may",489.0,2.0,174.0,1.0,"other","no"
57.0,"services","married","secondary","no",5486.0,"yes","no","cellular",11.0,"may",86.0,7.0,285.0,3.0,"failure","no"
52.0,"blue-collar","single","secondary","no",201.0,"yes","no","cellular",11.0,"may",412.0,1.0,301.0,3.0,"other","no"
50.0,"admin.","married","secondary","no",326.0,"yes","no","cellular",11.0,"may",124.0,1.0,369.0,2.0,"failure","no"
37.0,"admin.","single","secondary","no",-17.0,"yes","no","cellular",11.0,"may",400.0,2.0,340.0,2.0,"failure","no"
56.0,"self-employed","divorced","tertiary","no",966.0,"yes","no","cellular",11.0,"may",505.0,2.0,-1.0,0.0,"unknown","no"
45.0,"blue-collar","married","primary","no",456.0,"yes","no","cellular",11.0,"may",255.0,1.0,-1.0,0.0,"unknown","no"
41.0,"housemaid","married","secondary","no",81.0,"yes","no","cellular",11.0,"may",193.0,1.0,-1.0,0.0,"unknown","no"
58.0,"management","single","tertiary","no",2.0,"yes","no","telephone",11.0,"may",168.0,3.0,-1.0,0.0,"unknown","no"
42.0,"admin.","single","secondary","no",1453.0,"yes","no","cellular",11.0,"may",264.0,1.0,-1.0,0.0,"unknown","no"
41.0,"services","married","secondary","no",1319.0,"yes","no","cellular",11.0,"may",305.0,1.0,-1.0,0.0,"unknown","no"
36.0,"blue-collar","married","secondary","no",779.0,"yes","no","cellular",11.0,"may",240.0,1.0,-1.0,0.0,"unknown","no"
34.0,"blue-collar","married","primary","no",333.0,"yes","yes","cellular",11.0,"may",63.0,1.0,-1.0,0.0,"unknown","no"
53.0,"blue-collar","divorced","secondary","no",640.0,"yes","no","cellular",11.0,"may",321.0,2.0,-1.0,0.0,"unknown","no"
37.0,"blue-collar","married","unknown","no",83.0,"yes","no","cellular",11.0,"may",161.0,1.0,-1.0,0.0,"unknown","no"
34.0,"admin.","married","secondary","no",580.0,"yes","yes","cellular",11.0,"may",228.0,1.0,-1.0,0.0,"unknown","no"
38.0,"blue-collar","single","secondary","no",328.0,"yes","no","cellular",11.0,"may",776.0,4.0,349.0,1.0,"other","no"
39.0,"services","married","secondary","no",-495.0,"yes","yes","cellular",11.0,"may",51.0,6.0,-1.0,0.0,"unknown","no"
34.0,"admin.","married","secondary","no",148.0,"yes","no","cellular",11.0,"may",160.0,2.0,-1.0,0.0,"unknown","no"
57.0,"retired","divorced","tertiary","no",66.0,"yes","no","cellular",11.0,"may",798.0,2.0,-1.0,0.0,"unknown","no"
45.0,"services","married","secondary","no",462.0,"yes","no","cellular",11.0,"may",65.0,2.0,-1.0,0.0,"unknown","no"
42.0,"blue-collar","married","secondary","yes",-204.0,"yes","no","cellular",11.0,"may",34.0,1.0,361.0,7.0,"failure","no"
32.0,"blue-collar","married","primary","no",0.0,"yes","no","cellular",11.0,"may",130.0,3.0,-1.0,0.0,"unknown","no"
50.0,"blue-collar","married","primary","no",1549.0,"yes","no","cellular",11.0,"may",445.0,2.0,299.0,6.0,"other","no"
35.0,"services","single","secondary","no",313.0,"yes","no","cellular",11.0,"may",195.0,2.0,301.0,3.0,"failure","no"
38.0,"blue-collar","married","secondary","no",861.0,"yes","no","cellular",11.0,"may",565.0,2.0,-1.0,0.0,"unknown","no"
36.0,"blue-collar","single","secondary","no",219.0,"yes","yes","cellular",11.0,"may",270.0,2.0,347.0,1.0,"failure","no"
31.0,"blue-collar","married","primary","no",240.0,"yes","yes","cellular",11.0,"may",254.0,2.0,-1.0,0.0,"unknown","no"
